Date,Block,Trtmnt,DateBlkTrtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,NatorNon,Notes,
21Aug2023,ymca,c,21Aug2023ymcac,,1325,LG,0.6,19.6,77,100,100,Grevillea,lanigera,0,23541,ornamental,"using 113 Boxes, and this date as the standard.",
21Aug2023,ymca,c,21Aug2023ymcac,,1325,LG,0.6,19.6,77,100,100,Oxalis,corniculata,1,0,weedy,,
21Aug2023,ymca,nh,21Aug2023ymcanh,,1400,LG,0.6,19.6,77,10,100,Monardella,villosa,7,0,native,,
21Aug2023,ymca,nh,21Aug2023ymcanh,,1400,LG,0.6,19.6,77,10,100,Grevillea,lanigera,0,14025,ornamental,"""small"" flowers; used 51 boxes as it was measured this date as well",
21Aug2023,ymca,nh,21Aug2023ymcanh,,1400,LG,0.6,19.6,77,10,100,Sonchus ,,1,0,weedy,,
21Aug2023,ymca,nh,21Aug2023ymcanh,,1400,LG,0.6,19.6,77,10,100,Eriogonum,latifolium,80,0,native,,
21Aug2023,ymca,h,21Aug2023ymcah,TennHollowTrailhead,1330,"MM,DG",0.6,19.6,77,100,100,Grindelia,hirsitula,5,4,native,,
21Aug2023,ymca,h,21Aug2023ymcah,TennHollowTrailhead,1330,"MM,DG",0.6,19.6,77,100,100,Symphyotrichum ,chilense,145,18,native,,
21Aug2023,ymca,h,21Aug2023ymcah,TennHollowTrailhead,1330,"MM,DG",0.6,19.6,77,100,100,Horkelia,californica,4,0,native,,
21Aug2023,ymca,h,21Aug2023ymcah,TennHollowTrailhead,1330,"MM,DG",0.6,19.6,77,100,100,Grevillea,lanigera,22,11532,ornamental,,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Achillea ,millefolium,6624,0,native,43 infl,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Calandrinia,grandiflora,14,23,ornamental,,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Eschscholzia,californica,5,0,native,,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Grevillea,lanigera,821,4794,ornamental,"combined closed ""big"" and ""small""",
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Eriogonum,latifolium,8488,3483,native,55 infl,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Monardella,villosa,49,0,native,,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Fragaria,chiloensis,1,0,native,,
21Aug2023,shta,nh,21Aug2023shtanh,OsoandMe,1206,LG,,,,50,100,Lysimachia,arvensis,6,2,weedy,,
21Aug2023,shta,c,21Aug2023shtac,,1130,LG,,,,30,70,Medicago ,lupulina,45,0,weedy,,
21Aug2023,shta,c,21Aug2023shtac,,1130,LG,,,,30,70,Grevillea,lanigera,42,2275,ornamental,"combined closed ""big"" and ""small""",
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Erodium ,moschatum,1,0,weedy,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Achillea ,millefolium,6300,0,native,42 infl,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Monardella,villosa,390,0,native,26 infl,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Dudleya,farinosa,1,10,native,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Eriogonum,bonariensis,0,201,weedy,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Sonchus ,,6,3,weedy,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Pseudognaphalium,luteoalbum,0,220,weedy,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Lysimachia,arvensis,1,1,weedy,,
21Aug2023,mpsu,nh,21Aug2023mpsunh,Mesa/Moraga,924,LG,2,18.4,96,80,100,Eriogonum,latifolium,1632,0,native,,
21Aug2023,mpsu,c,21Aug2023mpsuc,Rock Wall,1019,DG,0.5,18.4,96,100,100,,,0,0,,nothing in flower,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Symphyotrichum ,chilense,60,3,native,,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Pseudognaphalium,luteoalbum,0,2860,weedy,260 infl,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Horkelia,californica,40,0,native,,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Convolvulus,arvensis,2,0,weedy,,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Grindelia,stricta,3,2,native,,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Grindelia,hirsitula,7,0,native,,
21Aug2023,mpsu,h,21Aug2023mpsuh,Powderhouse,935,DG,2,18.4,96,98,100,Perideridia,kellogii,,,native,"3 infl; ""infl"" = ""umbel of umbels""; actual #'s available on data sheet",
16Aug2023,stav,h,16Aug2023stavh,1291BStorey,1225,DG,3.4,18.4,74,35,100,Phacelia ,californica,202,117,native,16 infl,
16Aug2023,stav,h,16Aug2023stavh,1291BStorey,1225,DG,3.4,18.4,74,35,100,Symphyotrichum ,chilense,140,0,native,,
16Aug2023,stav,h,16Aug2023stavh,1291BStorey,1225,DG,3.4,18.4,74,35,100,Grindelia,hirsitula,10,2,native,,
16Aug2023,stav,h,16Aug2023stavh,1291BStorey,1225,DG,3.4,18.4,74,35,100,Horkelia,californica,30,0,native,,
16Aug2023,stav,h,16Aug2023stavh,1291BStorey,1225,DG,3.4,18.4,74,35,100,Loropetalum,chinense,2,0,ornamental,,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Achillea ,millefolium,2140,500,native,22 infl,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Agapanthus,,105,184,ornamental,15 infl,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Sidalcea ,malviflora,1,0,native,,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Monardella,villosa,0,8,native,,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Calandrinia,ciliata,2,0,native,,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Fuschia,thymifolia,3,4,ornamental,,
16Aug2023,stav,nh,16Aug2023stavnh,1295BStorey,1319,LG,3.7,18.9,74,100,100,Sonchus ,oleraceus,2,1,weedy,,
30Aug2023,wewa,c,30Aug2023wewac,1418AWash,1509,DG,1.3,23.8,41,0,100,,,0,0,,nothing in flower,
30Aug2023,fscg,c,30Aug2023fscgc,Rock staircase,1109,"Mmo, DG",0.7,23,87,0,100,Salvia,rosmarinus,16,0,ornamental,these were cut flowers on the ground,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Achillea ,millefolium,0,120,native,,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Sidalcea ,malviflora,1,0,native,,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Daucus,carota,2029,0,ornamental,"3 infl = 3 ""umbels of umbels""",
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Tropaeolum,majus,4,1,ornamental,,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Digitalis,white,12,15,ornamental,,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Digitalis,purple,1,0,ornamental,,
30Aug2023,fscg,nh,30Aug2023fscgnh,,1305,DG,1,28.5,25,0,100,Eriogonum,latifolium,47,40,native,3 infl,
18Sep2023,lile,h,18Sep2023lileh,,1333,"DG,MM",,,,0,100,Symphyotrichum ,chilense,10,12,native,,
18Sep2023,lile,h,18Sep2023lileh,,1333,"DG,MM",,,,0,100,Calandrinia,grandiflora,5,5,ornamental,,
05Sept2023,fosc,c,05Sept2023foscc,1224Upton,1447,LG,1.3,19,70,95,100,,,0,0,,nothing in flower,
05Sept2023,fosc,nh,05Sept2023foscnh,,1605,LG,2,16,70,100,98,Eriogonum,latifolium,32,300,native,,
03Sept2023,lile,nh,03Sept2023lilenh,,1020,LG,1,17,89,100,100,Achillea ,millefolium,550,0,native,5 infl,
03Sept2023,eawa,c,03Sept2023eawac,407AWa,1148,LG,1.8,18.7,73,50,95,Pittosporum,tobira,15,15,ornamental,,
03Sept2023,eawa,h,03Sept2023eawah,401BWa,1215,LG,1.8,18.7,73,50,100,Lantana,,950,0,ornamental,used 25 total boxes,
03Sept2023,eawa,h,03Sept2023eawah,401BWa,1215,LG,1.8,18.7,73,50,100,Symphyotrichum ,chilense,20,0,native,,
30Aug2023,wewa,nh,30Aug2023wewanh,1418CWash,1543,DG,,,,,,Aeonium,nobilis,2,2,ornamental,,
30Aug2023,wewa,nh,30Aug2023wewanh,1418CWash,1543,DG,,,,,,Eriogonum,latifolium,820,136,12 infl,,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Symphyotrichum ,chilense,40,0,native,,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Nigella,,1,0,ornamental,maroon-color,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Epilobium ,ciliata,50,15,native,"""weedy"" as well",
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Nepeta,cataria,135,30,ornamental,9 infl  (double check # of infl!),
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Fumaria,capreolata,20,0,weedy,,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Lysimachia,arvensis,28,0,weedy,,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Fragaria,,3,0,ornamental,not sure which species,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Oxalis,dillenii?,1,12,weedy,,
30Aug2023,fscg,h,30Aug2023fscgh,,1345,DG,,,,0,100,Malva,,1,2,weedy,,
18Sep2023,wywe,h,18Sep2023wyweh,14thAvegate,1108,DG,0.6,25.4,50,80,100,Grindelia,stricta,1,0,native,,
18Sep2023,wywe,h,18Sep2023wyweh,14thAvegate,1108,DG,0.6,25.4,50,80,100,Symphyotrichum ,chilense,4,5,native,,
18Sep2023,wywe,c,18Sep2023wywec,fire hydrant,1220,MM,0.6,25.4,50,5,100,Salvia,rosmarinus,35,0,ornamental,,
18Sep2023,wewa,nh,18Sep2023wewanh,1418CWash,1509,DG,0.8,23.7,53,0,100,Eriogonum,latifolium,360,0,native,9 infl,
18Sep2023,wewa,nh,18Sep2023wewanh,1418CWash,1509,DG,0.8,23.7,53,0,100,Aeonium,nobilis,0,50,ornamental,,
18Sep2023,wewa,h,18Sep2023wewah,1420BWa,1533,MM,0.8,23.7,53,0,10,Calandrinia,grandiflora,14,11,ornamental,,
18Sep2023,wewa,h,18Sep2023wewah,1420BWa,1533,MM,0.8,23.7,53,0,10,Symphyotrichum ,chilense,2,6,native,,
18Sep2023,wewa,h,18Sep2023wewah,1420BWa,1533,MM,0.8,23.7,53,0,10,Grindelia,hirsitula,5,2,native,,
18Sep2023,wewa,h,18Sep2023wewah,1420BWa,1533,MM,0.8,23.7,53,0,10,Pelargonium,,4,0,ornamental,,
18Sep2023,wewa,c,18Sep2023wewac,1418AWash,1509,MM,0.8,23.7,53,0,90,,,0,0,,nothing in flower,
18Sep2023,lile,c,18Sep2023lilec,,1308,DG,1.3,23,53,0,100,,,0,0,,nothing in flower,
18Sep2023,lile,nh,18Sep2023lilenh,,1308,MM,1.3,23,53,0,100,,,0,0,,nothing in flower,
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Hydrangea,,1550,0,ornamental,"environmental data from 1724pm because forgot to take on-site.  these are the ""sepal-flowers"", no actual repro parts; 62 infl",
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Bellis ,perennis,3,0,weedy,environmental data from 1724pm ,
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Epilobium ,ciliata,4,4,native,environmental data from 1724pm ,
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Erigeron,,120,1800,weedy,"environmental data from 1724pm, ""horseweed ",
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Erigeron,bonariensis,0,70,weedy,environmental data from 1724pm ,
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Pseudognaphalium,luteoalbum,0,715,weedy,65 infl; environmental data from 1724pm,
25Sep2023,eawa,nh,25Sep2023eawanh,409AWa,1505,"DG,SG",1.5,70,57,50,25,Eriogonum,latifolium,1,84,native,4 infl; environmental data from 1724 pm,
25Sep2023,stav,nh,25Sep2023stavnh,1295BStorey,1326,DG,,,,35,5,Achillea ,millefolium,1405,0,native,"4 infl (counted each); 5% in sun, but quite warm",
25Sep2023,stav,nh,25Sep2023stavnh,1295BStorey,1326,DG,,,,35,5,Agapanthus,,23,6,ornamental,,
25Sep2023,stav,nh,25Sep2023stavnh,1295BStorey,1326,DG,,,,35,5,Monardella,villosa,1,0,native,,
25Sep2023,eawa,c,25Sep2023eawac,407AWa,1536,"KB,MM",,,,,,Pittosporum,tobira,125,317,ornamental,they forgot the cloud and % sun,
25Sep2023,eawa,h,25Sep2023eawah,401BWa,1450,"KB,MM",,,,50,,Lantana,,2308,0,ornamental,,
25Sep2023,eawa,h,25Sep2023eawah,401BWa,1450,"KB,MM",,,,50,,Symphyotrichum ,chilense,11,0,native,,
18Sep2023,wywe,nh,18Sep2023wywenh,wyman/brown,955,DG,0.8,20.5,85,80,100,Achillea ,millefolium,156,20,native,1.5 infl,
18Sep2023,wywe,nh,18Sep2023wywenh,wyman/brown,955,DG,0.8,20.5,85,80,100,Monardella,villosa,292,0,native,,
18Sep2023,wywe,nh,18Sep2023wywenh,wyman/brown,955,DG,0.8,20.5,85,80,100,Medicago ,polymorpha,0,25,weedy,,
25Sep2023,stav,c,25Sep2023stavc,1289AStorey,1236,"DG,PPS",,,,95,100,Fuschia,thymifolia,126,598,ornamental,,
25Sep2023,stav,c,25Sep2023stavc,1289AStorey,1236,"DG,PPS",,,,95,100,Hydrangea,quercifolia,1000,400,ornamental,"100 refers to buds with repro parts showing, closed is closed buds.  There were also 110 sepal-flowers not put into totals",
25Sep2023,stav,c,25Sep2023stavc,1289AStorey,1236,"DG,PPS",,,,95,100,Dichondra,,1,0,weedy,,
25Sep2023,stav,h,25Sep2023stavh,1291BStorey,1248,"SG,KT",0.6,25,54,80,100,Phacelia ,californica,227,0,native,11 infl,
25Sep2023,stav,h,25Sep2023stavh,1291BStorey,1248,"SG,KT",0.6,25,54,80,100,Grindelia,stricta,117,7,native,,
25Sep2023,stav,h,25Sep2023stavh,1291BStorey,1248,"SG,KT",0.6,25,54,80,100,Horkelia,californica,105,0,native,,
25Sep2023,stav,h,25Sep2023stavh,1291BStorey,1248,"SG,KT",0.6,25,54,80,100,Symphyotrichum ,chilense,104,0,native,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Nigella,,50,0,ornamental,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Epilobium ,ciliata,65,95,native,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Phacelia ,californica,23,24,native,1 infl,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Fumaria,capreolata,60,0,weedy,8 infl,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Tropaeolum,majus,10,0,ornamental,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Brassica,,15,0,weedy,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Oxalis,pes-caprae,0,1,weedy,,
14Jul2023,fscg,h,14Jul2023fscgh,,1530,DG,2.4,16.6,80,90,100,Grindelia,hirsitula,1,0,native,,
14Jul2023,fscg,nh,14Jul2023fscgnh,,1452,DG,2.4,16.6,80,75,60,Achillea ,millefolium,475,0,native,,
14Jul2023,fscg,nh,14Jul2023fscgnh,,1452,DG,2.4,16.6,80,75,60,Digitalis,purple,6,2,ornamental,,
14Jul2023,fscg,nh,14Jul2023fscgnh,,1452,DG,2.4,16.6,80,75,60,Digitalis,white,21,30,ornamental,,
14Jul2023,fscg,nh,14Jul2023fscgnh,,1452,DG,2.4,16.6,80,75,60,Sidalcea ,malviflora,1,0,native,,
14Jul2023,fscg,nh,14Jul2023fscgnh,,1452,DG,2.4,16.6,80,75,60,Tropaeolum,majus,5,0,ornamental,,
14Jul2023,fscg,c,14Jul2023fscgc,,1424,DG,2.4,16.6,80,90,100,Tropaeolum,majus,3,0,ornamental,,
14Jul2023,fscg,c,14Jul2023fscgc,,1424,DG,2.4,16.6,80,90,100,Salvia,rosmarinus,1,0,ornamental,they cut the shrub back,
14Jul2023,ymca,c,14Jul2023ymcac,traffic circle,1750,DG,1.6,17.5,90,50,100,Grevillea,lanigera,180,45,ornamental,,
14Jul2023,ymca,c,14Jul2023ymcac,traffic circle,1750,DG,1.6,17.5,90,50,100,Sonchus ,,1,0,weedy,,
14Jul2023,ymca,c,14Jul2023ymcac,traffic circle,1750,DG,1.6,17.5,90,50,100,Euphorbia,peplus,,,weedy,did not count,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Carduus,pycnocephalus,2,2,weedy,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Lysimachia,arvensis,0,23,weedy,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Fumaria,capreolata,126,0,weedy,10 infl,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Phacelia ,californica,69,49,native,2 infl? ,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Ranunculus,californicus,19,0,native,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Malva,,20,31,weedy,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Pseudognaphalium,luteoalbum,0,3360,weedy,120 infl,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Tropaeolum,majus,1,0,ornamental,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Fragaria,vesca,6,0,native,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Medicago ,polymorpha,11,0,weedy,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Stellaria ,media,3,0,weedy,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Claytonia,perfoliata,4,0,native,,
24May2023,fscg,h,24May2023fscgh,,1552,DG,0.5,17.8,69,50,100,Nepeta,cataria,,,ornamental,forgot to record # of flowers,
24May2023,fscg,c,24May2023fscgc,,1711,DG,0.5,16.2,69,90,100,Salvia,rosmarinus,8,0,ornamental,,
24May2023,fscg,c,24May2023fscgc,,1711,DG,0.5,16.2,69,90,100,Thymus,vulgaris,100,0,ornamental,,
24May2023,fscg,c,24May2023fscgc,,1711,DG,0.5,16.2,69,90,100,Lysimachia,arvensis,0,1,weedy,,
24May2023,fscg,nh,24May2023fscgnh,,1516,DG,1.8,17.6,69,50,50,Sidalcea ,malviflora,10,0,native,,
24May2023,fscg,nh,24May2023fscgnh,,1516,DG,1.8,17.6,69,50,50,Digitalis,,118,110,ornamental,combined white and purple,
30May2023,ymca,c,30May2023ymcac,,1210,"KB,LG",1.9,18.4,73,40,60,Grevillea,lanigera,100,86,ornamental,netted by both in 2:30 increments,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Ranunculus,californicus,14,0,native,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Lysimachia,arvensis,8,0,weedy,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Geranium,dissectum,36,0,weedy,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Epilobium ,ciliata,2,0,native,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Geranium,robertianum,12,0,weedy,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Grevillea,lanigera,137,349,ornamental,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Correa,pulchella,10,3,ornamental,,
30May2023,ymca,h,30May2023ymcah,,1233,"KB,MM",1.9,18.4,75,40,100,Phacelia ,californica,18,14,native,,
30May2023,ymca,nh,30May2023ymcanh,,1035,"LG,MM",1.6,16.8,77,100,100,Sidalcea ,malviflora,16,12,native,,
30May2023,ymca,nh,30May2023ymcanh,,1035,"LG,MM",1.6,16.8,77,100,100,Calandrinia,menziesii,0,63,native,,
30May2023,ymca,nh,30May2023ymcanh,,1035,"LG,MM",1.6,16.8,77,100,100,Grevillea,lanigera,14,30,ornamental,,
30May2023,ymca,nh,30May2023ymcanh,,1035,"LG,MM",1.6,16.8,77,100,100,Euphorbia,peplus,,,weedy,did not count,
30May2023,ymca,nh,30May2023ymcanh,,1035,"LG,MM",1.6,16.8,77,100,100,Coronopus,didymus,,,weedy,did not count,
29Sep2023,ymca,h,29Sep2023ymcah,TennHollowTrailhead,900,DG,0.9,20,71,35,100,Grevillea,lanigera,396,1299,ornamental,,
29Sep2023,ymca,h,29Sep2023ymcah,TennHollowTrailhead,900,DG,0.9,20,71,35,100,Symphyotrichum ,chilense,95,5,native,,
29Sep2023,ymca,h,29Sep2023ymcah,TennHollowTrailhead,900,DG,0.9,20,71,35,100,Grindelia,hirsitula,1,0,native,,
29Sep2023,ymca,h,29Sep2023ymcah,TennHollowTrailhead,900,DG,0.9,20,71,35,100,Convolvulus,arvensis,1,0,weedy,,
02Oct2023,ymca,nh,02Oct2023ymcanh,,1311,DG,1.1,19.8,65,10,100,Grevillea,lanigera,2394,4838,ornamental,used 65 boxes counted this day,
02Oct2023,ymca,nh,02Oct2023ymcanh,,1311,DG,1.1,19.8,65,10,100,Sonchus ,oleraceus,0,1,weedy,,
02Oct2023,ymca,nh,02Oct2023ymcanh,,1311,DG,1.1,19.8,65,10,100,Eriogonum,latifolium,105,68,native,2 infl,
02Oct2023,ymca,c,02Oct2023ymcac,,924,LG,1.1,19.8,65,5,100,Grevillea,lanigera,1256,23183,ornamental,"130 boxes counted today; combined ""small"" 5633, and ""medium"" 17550 closed for total closed",
02Oct2023,ymca,h,02Oct2023ymcah,,1420,LG,,,,2,95,Grevillea,lanigera,936,5265,ornamental,counted 117 boxes,
02Oct2023,ymca,h,02Oct2023ymcah,,1420,LG,,,,2,95,Symphyotrichum ,chilense,65,40,native,,
02Oct2023,ymca,h,02Oct2023ymcah,,1420,LG,,,,2,95,Horkelia,californica,1,0,native,,
02Oct2023,ymca,h,02Oct2023ymcah,,1420,LG,,,,2,95,Grindelia,stricta,0,2,native,,
02Oct2023,mpsu,nh,02Oct2023mpsunh,,1550,LG,,,,3,97,Achillea ,millefolium,400,0,native,15 infl,
02Oct2023,mpsu,nh,02Oct2023mpsunh,,1550,LG,,,,3,97,Monardella,villosa,26,0,native,,
02Oct2023,mpsu,nh,02Oct2023mpsunh,,1550,LG,,,,3,97,Eriogonum,latifolium,1024,400,native,,
02Oct2023,shta,c,02Oct2023shtac,,1234,LG,,,,1,50,Grevillea,lanigera,98,972,ornamental,"21 boxes; combined large and ""tiny"" closed numbers for total closed",
02Oct2023,shta,h,02Oct2023shtah,,1130,DG,2.4,18.2,69,5,100,Grindelia,stricta,24,10,native,"Note: flower data from 9/29/2023, but had gotten cold and windy that morning",
02Oct2023,shta,h,02Oct2023shtah,,1130,DG,2.4,18.2,69,5,100,Symphyotrichum ,chilense,90,10,native,"Note: flower data from 9/29/2023, but had gotten cold and windy that morning",
02Oct2023,shta,h,02Oct2023shtah,,1130,DG,2.4,18.2,69,5,100,Horkelia,californica,25,0,native,"Note: flower data from 9/29/2023, but had gotten cold and windy that morning",
02Oct2023,shta,h,02Oct2023shtah,,1130,DG,2.4,18.2,69,5,100,Grevillea,lanigera,1083,1430,ornamental,"Note: flower data from 9/29/2023, but had gotten cold and windy that morning",
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Eschscholzia,californica,3,0,native,,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Grevillea,lanigera,275,310,ornamental,15 boxes,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Achillea ,millefolium,624,0,native,,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Calandrinia,grandiflora,6,14,ornamental,,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Lysimachia,arvensis,5,0,weedy,,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Eriogonum,latifolium,909,427,native,21 infl,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Fragaria,chiloensis,2,0,native,,
02Oct2023,shta,nh,02Oct2023shtanh,OsoandMe,1129,"LG,PPS",2.4,18.2,69,1,100,Oxalis,,2,0,weedy,not sure which species,
02Oct2023,mpsu,h,02Oct2023mpsuh,Powderhouse,1533,DG,2.6,16.4,70,10,100,Symphyotrichum ,chilense,100,5,native,,
02Oct2023,mpsu,h,02Oct2023mpsuh,Powderhouse,1533,DG,2.6,16.4,70,10,100,Grindelia,stricta,17,5,native,,
02Oct2023,mpsu,h,02Oct2023mpsuh,Powderhouse,1533,DG,2.6,16.4,70,10,100,Horkelia,californica,15,0,native,,
02Oct2023,mpsu,h,02Oct2023mpsuh,Powderhouse,1533,DG,2.6,16.4,70,10,100,Erigeron,bonariensis,0,37,weedy,,
02Oct2023,mpsu,h,02Oct2023mpsuh,Powderhouse,1533,DG,2.6,16.4,70,10,100,Pseudognaphalium,luteoalbum,0,906,weedy,85 infl,
